brand,name,rating,ingredients,link
Yes-To,Carrots--Yes-to-Grapefruit-Even-Skin-Tone-Moisturizer-SPF-15,3.0,"Active: Zinc Oxide (3.3), Titanium Dioxide. (2.9). Inactive: Water, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Glyceryl Stearate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Magnesium Aluminum Silicate, Cetearyl Alcohol, Sodium Stearoyl Lactylate, Phenethyl Alcohol, Aluminum Hydroxide, Glyceryl Caprylate, Moringa oleifera seed oil, Xanthan Gum, Glyceryl Isostearate, Limonene, Hydrated Silica, Polyhydroxystearic Acid, Fragrance, Tocopherol, Citrus Paradisi (Grapefruit) Fruit Extract, Glycine Soja (Soybean) Oil, Lecithin, Cyamopsis Tetragonoloba (Guar) Gum, Citris Aurantium Amara (Bitter Orange) Fruit Extract, Sodium Ascorbate, Passiflora Incarnata Flower Extract, Citric Acid, Potassium Sorbate, Sodium Benzoate.",https://www.makeupalley.com/product/showreview.asp/ItemId=161981/Carrots--Yes-to-Grapefruit-Even-Skin-Tone-Moisturizer-SPF-15/Yes-To/Moisturizers
Neostrata,Ultra-Smoothing-Cream-(10-Glycolic-Acid),4.3,"NeoStrata 10AHA Ultra Smoothing CreamIngredients: Aqua (Water), Glycolic Acid, Cetearyl Alcohol, Ceteareth-20, Decyl Oleate, Isopropyl Palmitate, Citric Acid, Propylene Glycol, Isocetyl Stearate, Ammonium Hydroxide, Arginine, Isostearic Acid, Dimethicone, Magnesium Aluminum Silicate, Dicetyl Phosphate, Ceteth-10 Phosphate, Shea Butter (Butyrospermum Parkii), Phenoxyethanol, Butylene Glycol, Glycerin, Xanthan Gum, Disodium EDTA, Chlorphenesin, Methylparaben.",https://www.makeupalley.com/product/showreview.asp/ItemId=46688/Ultra-Smoothing-Cream-(10-Glycolic-Acid)/Neostrata/Moisturizers
The-Body-Shop,Nutriganics-Smoothing-Day-Cream,3.8,"Aqua/Water/Eau, Glycerin, Simmondsia Chinensis Seed Oil/Simmondsia Chinensis (Jojoba) Seed Oil*, Sucrose Stearate, Silica, Orbignya Oleifera Seed Oil*, Undecane, Butyrospermum Parkii/Butyrospermum Parkii (Shea Butter)*, Cocos Nucifera Oil/Cocos Nucifera (Coconut) Oil*, Olea Europaea Fruit Oil/Olea Europaea (Olive) Fruit Oil*, Stearyl Alcohol, Glyceryl Stearate Citrate, Tridecane, Benzyl Alcohol, Xanthan Gum, Salicylic Acid, Citric Acid, Parfum/Fragrance, Aloe Barbadensis Leaf Juice*, Tocopherol, Adenosine, Linalool, Citronellol, Medicago Sativa Extract/Medicago Sativa (Alfalfa) Extract*, Buddleja Davidii Extract*, Malva Sylvestris Flower/Leaf/Stem Extract/Malva Sylvestris (Mallow) Flower/Leaf/Stem Extract*, Plantago Lanceolata Leaf Extract*, Sambucus Nigra Flower Extract*, Thymus Vulgaris Flower/Leaf Extract/Thymus Vulgaris (Thyme) Flower/Leaf Extract*, Sodium Benzoate, Potassium Sorbate, Limonene, Vitis Vinifera Bud Extract/Vitis Vinifera (Grape) Bud Extract*.",https://www.makeupalley.com/product/showreview.asp/ItemId=139222/Nutriganics-Smoothing-Day-Cream/The-Body-Shop/Moisturizers
SHISEIDO,Eudermine,3.9,"Water, Butylene Glycol, Alcohol Denat, Methyl Gluceth-10, Glycerin, Dipropylene Glycol, Betaine, Methylparaben, Phenoxyethanol, Cyclodextrin, Sodium Hexametaphosphate, Sodium Hyaluronate, Potassium Carbomer, Fragrnace, Peg-60 Hydrogenated Castor Oil, Xanthan Gum, Acaylates/c10-30 Alkyl Acaylate Crosspolymer, Arginine HCI, PCA, Magnesium Cholride, Calcium Chloride",https://www.makeupalley.com/product/showreview.asp/ItemId=25463/Eudermine/SHISEIDO/Moisturizers
LOccitane,Immortelle-Precious-Creme,3.5,"Water, Vitis Vinifera (Grape) Seed Oil, Glycerin, Cetyl Alcohol, Caprylic/Capric Triglyceride, Cetyl Palmitate, Squalene, Peg-20 Methyl Glucose Sesquistearate, Methyl Glucose Sesquistearate, Dimethicone, Stearic Acid, Phenoxyethanol, Polyacrylamide, Fragrance, Octyldodecanol, C13-14 Isoparaffin, Tocopherol, Retinyl Palmitate, Methylparaben, Hydrogenated Coco-Glycerides, Helianthus Annuus (Sunflower) Seed Extract, Laureth-7, Ethylparaben, Butylparaben, Sucrose Palmitate, Hexyl Cinnamal, Tetrasodium Edta, Rosmarinus Officinalis (Rosemary) Leaf Extract, Glycine Soja (Soybean) Oil, Isobutylparaben, Propylparaben, Glyceryl Linoleate, Sodium Hydroxide, Benzyl Salicylate, Alpha-Methyl Ionone, Helichrysum Italicum Extract, Linalool, Limonene, Citral, Oenothera Biennis (Evening Primrose) Oil, Borago Officinalis Seed Oil",https://www.makeupalley.com/product/showreview.asp/ItemId=23403/Immortelle-Precious-Creme/LOccitane/Moisturizers
First-Aid-Beauty,Daily-Face-Cream,3.7,"Water (Aqua), Glyceryl Stearate SE, Glycerin, Squalane, Caprylic/Capric Triglyceride, Dimethicone, Sclerotium Gum, Cetyl Alcohol, Cetearyl Alcohol, Ceramide 3, Caprylyl Glycol, Phenoxyethanol, Camellia Sinensis (White Tea) Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Silica.",https://www.makeupalley.com/product/showreview.asp/ItemId=130013/Daily-Face-Cream/First-Aid-Beauty/Moisturizers
Unlisted-Brand,Nicel-Daily-Repair-Vitamin-A-Retinol-Cream,4.4,"Nicel Daily Repair - Purified water,  cetearyl alcohol, ceteareth-20, glyceryl stearate, isopropyl myristate, mineral oil, olive oil, organic soy bean oil, retinyl palmitate(vitamin A), retinol, tocopheral, white petrolatum, propylene glycol, phenoxyethanol, methylisothiazolinone, fragrance, disodium edta.",https://www.makeupalley.com/product/showreview.asp/ItemId=86838/Nicel-Daily-Repair-Vitamin-A-Retinol-Cream/Unlisted-Brand/Moisturizers
Biore,SkinPreservation-Dual-Fusion-Moisturizer+SPF-30---DISCONTINUED,3.9," ACTIVE INGREDIENTS:  Zinc oxide 3.9%, octinoxate 3.0%. INACTIVE INGREDIENTS:  Water, cyclopentasiloxane, dimethicone, glycerin, isohexadecane, aluminum starch octenylsuccinate, butylene glycol, phenyl trimethicone, cetyl-pg hydroxyethyl palmitamide, camellia sinensis leaf extract, nymphaea coerulea flower extract, melissa officinalis leaf extract, hordeum distichon (barley) extract, disodium rutinyl disulfate, PEG-3 dimethicone, polyacrylamide, dimethicone/vinyl dimethicone crosspolymer, C13-14 isoparaffin, sodium stearoxy PG-hydroxyethylcellulose sulfonate, dimethicone/methicone copolymer, laureth-7, propylene glycol, iron oxides, disodium EDTA, 1,2-hexanediol, caprylyl glycol, iodopropynyl butylcarbamate, tropolone, fragrance, Green 5, Yellow 5, Green 3.  ",https://www.makeupalley.com/product/showreview.asp/ItemId=115143/SkinPreservation-Dual-Fusion-Moisturizer+SPF-30---DISCONTINUED/Biore/Moisturizers
La-Roche-Posay,La-Roche-Posay-Rosaliac-XL-Anti-Redness-Skin-Perfecting-Daily-Moisturizer-With-SPF-15,2.9,AVOBENZONE OCTISALATE OCTOCRYLENE WATER ISONONYL ISONONANOATE GLYCERIN NIACINAMIDE DIISOPROPYL SEBACATE DIMETHICONE SUCROSE TRISTEARATE CYCLOHEXASILOXANE AMMONIUM POLYACRYLOYLDIMETHYL TAURATE METHYLSILANOL/SILICATE CROSSPOLYMER DROMETRIZOLE TRISILOXANE ASCORBYL GLUCOSIDE POLYSORBATE 61 SODIUM STEAROYL GLUTAMATE PHENOXYETHANOL SODIUM BENZOATE PEG-12 DIMETHICONE DIMETHICONOL CAFFEINE SODIUM CITRATE XANTHAN GUM CAPRYLYL GLYCOL DISODIUM EDTA SODIUM HYDROXIDE CITRIC ACID YELLOW 5 BLUE 1,https://www.makeupalley.com/product/showreview.asp/ItemId=124612/La-Roche-Posay-Rosaliac-XL-Anti-Redness-Skin-Perfecting-Daily-Moisturizer-With-SPF-15/La-Roche-Posay/Moisturizers
Unlisted-Brand,Honey-Girl-Organics-Face--Eye-Creme,4.2,"***Reformulated to remove parabens 2016: Purified Water, Mineral Oil, Petrolatum, Caprylic/Capric Triglycerides, Propylene Glycol, Phenoxyethanol, Ethylhexlglycerin, Diasonlidinyl Urea.***Previous ingredients: Purified Water, Mineral Oil, Petrolatum, Caprylic/Capric Triglycerides, Propylene Glycol, Methylparaben, Propylparaben, Diasonlidinyl Urea. May also contain: Cold Pressed Aloe Vera, Hydrolyzed Sunflower and Safflower Oil, Bee Propylis Gel, Allantoin.",https://www.makeupalley.com/product/showreview.asp/ItemId=132504/Honey-Girl-Organics-Face--Eye-Creme/Unlisted-Brand/Moisturizers
GUINOT,Hydrazone-Moisturizing-Cream---All-Skin-Types,3.6,"Water, Cetearyl Alcohol, Cyclomethicone, Isononyl Isononanoate, Glyceryl Polymethacrylate, Alcohol Denat., Hydrogenated Caprylyl Olive Esters, Hydrogenated Polyisobutene, Propylene Glycol, Caprylic/Capric/Succinic Triglyceride, Cetearyl Glucoside, Hydrogenated Polydecene, Cyclopentasiloxane, Dimethicone, Sodium Polyacrylate, Ethylhexyl Glycerin, Fragrance, Tocopheryl Acetate, Capryloyl Glycine, Dimethicone Crosspolymer, Diphenyl Dimethicone, Betaine, Chlorhexidine Digluconate, Lecithin, Pectin, Benzyl Salicylate, Glucose, Hexyl Cinnamal, Citronellol, Alpha-Isomethyl Ionone, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Butylphenyl Methylpropional, Polyquaternium-51, Sodium Hyaluronate, Limonene, Trisodium EDTA, Sodium Sulfate",https://www.makeupalley.com/product/showreview.asp/ItemId=43389/Hydrazone-Moisturizing-Cream---All-Skin-Types/GUINOT/Moisturizers
La-Prairie,Cellular-Time-Release-Moisture-Intensive-Cream,3.9,"Water (Aqua), Ricinus Communis (Castor) Seed Oil, Glyceryl Stearate, Caprylic/Capric Triglyceride, Cetyl Alcohol, Glycerin, Cyclomethicone, Butylene Glycol, C12-15 Alkyl Benzoate, Sodium Chloride, PEG-40 Stearate, Tocopheryl Acetate, Octyldodecanol, Panthenol, Algae Extract, Glycoproteins*, Panax Ginseng Root Extract*, Equisetum Arvense (Horsetail) Extract*, Mannitol, Arginine, Serine, Lactic Acid, Magnesium Ascorbyl Phosphate, PCA, Sucrose, Citrulline, Citric Acid, Sodium Hydroxide, Sodium Hyaluronate, Alanine, Threonine, Gluatmic Acid, Biotin, Lysine, Histidine, Glycogen, Fragrance (Parfum), Geraniol, Benzyl Benzoate, Butylphenyl Methylpropional, Citronellol, Eugenol, Benzyl Salicylate, Limonene, Benzyl Alcohol, Linalool, Hydroxycitronellal, Alpha-Isomethyl Ionone, Amyl Cinnamal, Hexyl Cinnamal, Evernia Furfuracea (Treemoss) Extract, Hexamidine Diisethionate, Phenoxyethanol, Methylparaben, Ethylparaben, Propylparaben, Butylparaben, Isobutylparaben   *La Prairie's exclusive Cellular Complex US Patent 5,840,309",https://www.makeupalley.com/product/showreview.asp/ItemId=18134/Cellular-Time-Release-Moisture-Intensive-Cream/La-Prairie/Moisturizers
NIVEA,Pure-and-Natural-Moisturizing-Day-Cream,2.6,"Aqua, Glycerin, Alcohol Denat., Caprylic/Capric Triglyceride, Cetearyl Alcohol, Hydrogenated Vegetable Oil, Octyldodecanol, Glyceryl Stearate Citrate, Methylpropanediol, Dicaprylyl Ether, Glyceryl Stearate, Propylene Glycol, Argania Spinosa Kernel Oil, Aloe Barbadensis Leaf Juice, Tocopherol, Sodium Carbomer, Xanthan Gum, Methylisothiazolinone, Linalool, Limonene, Citronellol, Benzyl Alcohol, Butylphenyl Methylpropional, Alpha-Isomethyl Ionone, Geraniol, Parfum ",https://www.makeupalley.com/product/showreview.asp/ItemId=146880/Pure-and-Natural-Moisturizing-Day-Cream/NIVEA/Moisturizers
Burts-Bees,Radiance-Day-Creme,3.3,"Water, Sesame Seed Oil, Vegetable Glycerin, Castor Oil, Stearic Acid (Vegetable Fat), Kaolin, Parfum, Glucose Sugar, Royal Jelly Powder, Wild Cherry Bark Extract, Aloe Barbadensis Leaf Juice, Pollen Extract, Comfrey Root Extract, Burdock Root Extract, Birch Bark Extract, Spearmint Extract, Natural Borax, Xanthan Gum, Orange Oil, Lemon Oil, Ylang Ylang Oil, Lecithin, Sucrose Stearate, Distearate, Glucose Oxidase, Lactoperoxidase",https://www.makeupalley.com/product/showreview.asp/ItemId=85896/Radiance-Day-Creme/Burts-Bees/Moisturizers
Darphin,Intral-Balm,4.4,"Water\aqua\eau, Octyldodecyl Stearoyl Stearate, Mangifera Indica (Mango) Seed Butter, Butyrospermum Parkii (Shea Butter), Glycerin, Glyceryl Polymethacrylate, Dimethicone, Hydrogenated Polydecene, Simmondsia Chinensis (Jojoba) Seed Oil, Pentylene Glycol, Glyceryl Stearate, Peg-100 Stearate, Polymethyl Methacrylate, Tridecyl Stearate, Cyclopentasiloxane, Cetyl Alcohol, Tridecyl Trimellitate, Chamomilla Recutita (Matricaria) Flower Extract, Paeonia Suffruticosa (Peony) Root Extract, Alteromonas Ferment Extract, Crataegus Monogina Flower Extract, Panthenol, Cucumis Melo (Melon) Fruit Extract, Triticum Vulgare (Wheat Bran) Extract, Dipentaerythrityl Hexacaprylate/hexacaprate, Olea Europaea (Olive) Fruit Extract, Persea Gratissima (Avocado) Oil, Glycosaminoglycans, Acrylates/c10-30 Alkyl Acrylate Crosspolymer, Cholesterol/potassium Sulfate, Tocopheryl Acetate, Palmitic Acid, Dimethiconol, Phytosphingosine, Butylene Glycol, Xanthan Gum, Propylene Glycol Dicaprylate, Sodium Stearate, Tocopherol, Tetrasodium Edta, Hydroxycitronellal, Fragrance (Parfum), Phenoxyethanol, Sodium Benzoate",https://www.makeupalley.com/product/showreview.asp/ItemId=11229/Intral-Balm/Darphin/Moisturizers
Merlot-Skin-Care,Merlot-Facial-Moisturizer,4.0,"Water, Glyceryl Stearate, Stearic Acid, Vitis Vinifera Seed Extract (Grape), Cetyl Alcohol, Petrolatum, Butylene Glycol, Dimethicone, Chamomilla Recutita (Matricaria) Flower Extract (Matricaria), Symphytum Officinale (Comfrey) Leaf Extract (Comfrey), Aloe Vera (Aloe Barbadensis) Leaf Juice, Tocopherol (Natural Vitamin E), Zinc Oxide, Pheoxyethanol, Carbomer, Grape Seed mask, Methylisothiazolinone, Red 33 (CI 17200), Blue 1 Lake (CI 42090)",https://www.makeupalley.com/product/showreview.asp/ItemId=60733/Merlot-Facial-Moisturizer/Merlot-Skin-Care/Moisturizers
Liz-Earle,Liz-Earle---Superskin-Moisturiser,3.7,"water, cranberry seed oil, glycerin, ethylhexyl stearate, rosehip seed oil, dicapryl carbonate, tocopherol, borage seed oil, cetearyl alcohol, shea butter, glyceryl stearate, pentaerythrityl distearate, pomegranate fruit oil, xanthan gum, sodium stearoylglutamate, sodium polyacrylate, phenoxyethanol, benzoic acid, dehydroacetic acid, ethylhexylglycerin, polyaminopropyl biguanide",https://www.makeupalley.com/product/showreview.asp/ItemId=96052/Liz-Earle---Superskin-Moisturiser/Liz-Earle/Moisturizers
Juice-Beauty,Stem-Cellular-Repair-Moisturizer,4.3,"Juice Beauty proprietary blend of fruit stem cells: apple buds, grape buds & lemon bark. Ingredients: Organic juices of pyrus malus (organic apple juice)*, vitis vinifera (organic white grape juice)*, citrus medica limonum (organic lemon juice)*, aloe barbadensis (organic aloe leaf juice)*, vegetable glycerin, octyl palmitate, caprylic/capric triglyceride, glyceryl stearate, stearic acid, cetearyl alcohol, malus sylvestris (apple buds), vitis vinifera (grape buds) & citrus limonum (lemon bark), organic plant oils of helianthus annuus (organic sunflower seed oil)*, butyrospermum parkii (organic shea butter)*, simmondsia chinensis (organic jojoba seed oil)*, organic essential fatty acids of oenothera biennis (organic evening primrose)*, linum usitatissimum (organic linseed oil)*, borago officinalis (organic borage seed oil)*, magnesium ascorbyl phosphate (Vitamin C), xanthan gum, panthenol (Vitamin B5), allantoin, tocopherol (Vitamin E), sodium benzoate, potassium sorbate, ethylhexylglycerin, citrus reticulata (mandarin), litsea cubeba (may chang) and cinnamomum camphora (ho wood) pure essential oils",https://www.makeupalley.com/product/showreview.asp/ItemId=153359/Stem-Cellular-Repair-Moisturizer/Juice-Beauty/Moisturizers
Desert-Essence,Daily-Essential-Moisturizer,3.8,"Water, Aloe Barbadensis Leaf Juice, Glyceryl Stearate (Vegetable Derived), Stearic Acid (Vegetable Derived), Cetyl Palmitate (Plant Derived),Jojoba Seed Oil, Safflower Seed Oil, Cetyl Alcohol (Vegetable Derived), Propanediol (Corn Derived), Sesame Seed Oil, Glycerin (Plant Derived), Gluconolactone, Sodium Hydroxide, Sodium Benzoate, Geranium Maculatum Oil (Plant Derived)",https://www.makeupalley.com/product/showreview.asp/ItemId=39869/Daily-Essential-Moisturizer/Desert-Essence/Moisturizers
Olay,olay-fresh-effects-dew-over-hydrating-gel-moisturizer,3.9,"Water/Eau, Glycerin, Cyclopentasiloxane,Niacinamide*, Propylene Glycol, Dimethicone, Butylene Glycol, Lonicera Japonica (Honeysuckle) Flower Extract, Camellia Sinensis Leaf Extract^, Panthenol**, Tocopheryl Acetate***, Aluminum Starch Octenylsuccinate, Glycereth-25 Pca Isostearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Aminomethyl Propanol, Phenoxyethanol, Dimethiconol, C13-14 Isoparaffin, Allantoin, Fragrance/Parfum,Methylparaben, Titanium Dioxide, Laureth-7, Propylparaben, Ethylparaben, Disodium Edta, Iodopropynyl Butylcarbamate, Silica, Ammonium Polyacrylate, Green 5, Yellow 5. *Vitamin/Vitamine B3, **Pro-Vitamin/Provitamine B5, ***Vitamin/Vitamine E, ^White Tea/Th̩ Blanc",https://www.makeupalley.com/product/showreview.asp/ItemId=168259/olay-fresh-effects-dew-over-hydrating-gel-moisturizer/Olay/Moisturizers
AMBI,Even-Clear-Skincare-Daily-Moisturizer-with-SPF-30,3.7,"Active Ingredients: Avobenzone (3%) (Sunscreen), Homosalate (12%) (Sunscreen), Octisalate (5%) (Sunscreen), Octocrylene (1.7%) (Sunscreen), Oxybenzone (3%) (Sunscreen)  Inactive Ingredients: Aluminum Starch Octenylsuccinate, Arachidyl Alcohol, Arachidyl Glucoside, Behenyl Alcohol, Benzalkonium Chloride, Butylene Glycol, C12 15 Alkyl Benzoate, Cetearyl Alcohol, Cetearyl Glucoside, Diethylhexyl 2,6 Naphthalate, Dimethicone, Disodium EDTA, Ethylene/Acrylic Acid Copolymer, Ethylparaben, Fragrance, Glycerin, Glycine Soja Protein (Soybean), Methylparaben, Mica, Panthenol, PEG 16 Soy Sterol, Pentaerythrityl Tetra Di T Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Phenyltrimethicone, Polyacrylate 13, Polyisobutene, Polymethyl Methacrylate, Polysorbate 20, Propylparaben, Silica, Sodium Ascorbyl Phosphate, Sodium Hydroxide, Soymilk Powder, Steareth 2, Steareth 21, Titanium Dioxide, Tocopheryl Acetate, Water",https://www.makeupalley.com/product/showreview.asp/ItemId=83062/Even-Clear-Skincare-Daily-Moisturizer-with-SPF-30/AMBI/Moisturizers
LANEIGE,Power-Essential-Balancing-Emulsion---Light,4.5,"Water, Butylene Glycol, Cetyl Ethylhexanoate, Cyclopentasiloxane, Pentaerythrityl Tetraisostearate, Dimethicone, Peg-40 Stearate, Cyclohexasiloxane, Polyglyceryl-3 Methylglucose Distearate, Zingiber Officinale (Ginger) Root Extract, Algae Extract, Lactobacillus/Water Hyacinth Ferment, Beta-glucan, Salicornia Herbacea Extract, Niacinamide, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sorbitan Stearate, Glycerin, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Propanediol, Carbomer, Pvp, Polysilicone-11, Ethylhexylglycerin, Manganese Sulfate, Zinc Sulfate, Magnesium Sulfate, Stearyl Behenate, Mannitol, Hydroxypropyl Bispalmitamide Mea, Inulin Lauryl Carbamate, Sucrose, Serine, Pca, Arginine, Histidine Hcl, Glycogen, Polysorbate 20, Citrulline, Threonine, Lysine Hcl, Glutamic Acid, Alanine, Tromethamine, Disodium Edta, Phenoxyethanol, Fragrance",https://www.makeupalley.com/product/showreview.asp/ItemId=147284/Power-Essential-Balancing-Emulsion---Light/LANEIGE/Moisturizers
Bliss,Triple-Oxygen-+-C-Energizing-Cream,3.9,"Water (Aqua), Butylene Glycol, C12-13 Alkyl Lactate, Glycerin, Cocos Nucifera (Coconut) Oil, Ascorbyl Tetraisopalmitate, Squalane, Macadamia Ternifolia Seed Oil, Tocopherol, Cyclopentasiloxane, Dimethicone Crosspolymer, Phenoxyethanol, Sodium Polyacrylate, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Potassium Cetyl Phosphate, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Salicornia Herbacea Extract, Disodium EDTA, Ethylbisiminomethylguaiacol Manganese Chloride, Sodium PCA, Xanthan Gum, Tocopheryl Acetate, Hydrolyzed Soy Protein, Sorbic Acid, Sodium Benzotriazolyl Butylphenol Sulfonate, Tributyl Citrate, Buteth-3, Fragrance (Parfum), Perfluorohexane, Citral, Perfluoroperhydrophenanthrene, Perfluorodecalin, Limonene, Perfluorodimethylcyclohexane, Retinyl Palmitate, Vitis Vinifera (Grape) Seed Extract, Linalool, Yellow 6 (CI 15985), Red 33 (CI 17200)",https://www.makeupalley.com/product/showreview.asp/ItemId=129858/Triple-Oxygen-+-C-Energizing-Cream/Bliss/Moisturizers
Algenist,Multi-Perfecting-Pore-Corrector-Gel-Moisturizer,3.8,"Water, Glyceryl Stearate, PEG-100 Stearate, Caprylic/Capric Triglyceride, PEG-8, Glycerin, Butylene Glycol, Carbomer, Polysorbate-20, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Cyclopentasiloxane, Cyclohexasiloxane, Cetearyl Alcohol, Acrylates Copolymer, Lavendula Angustifolia (Lavender) Oil, Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A), Panthenol (Vitamin B-5), Copper PCA, Carnosine, Sodium Hyaluronate, Polysorbate 20, Allantoin, Sodium PCA, Dimethicone, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate, Tromethamine.",https://www.makeupalley.com/product/showreview.asp/ItemId=163160/Multi-Perfecting-Pore-Corrector-Gel-Moisturizer/Algenist/Moisturizers
Revive,Intensite-Creme-Lustre,4.4,"Water, Dimethicone, Caprylic/Capric Triglyceride, Diglycerin, Squalane, Jojoba Esters, Pentylene Glycol, Cetyl Alcohol, Stearic Acid, Di-C12-15 Alkyl Fumarate, Sodium Dihydroxycetyl Phosphate, Glyceryl Stearate, PEG-100 Stearate, Cetyl Acetate, Cetyl Dimethicone, Dimethicone Crosspolymer, Magnesium Aluminum Silicate, Glycerin, Glycoaminoglycans, Palmitoyl Pentapeptide-3, Mucur Miehei Extract, Tocopheryl Acetate, Retinyl Palmitate, Panthenol, Dipotassium Glycyrrhizate, Acetylated Lanolin Alcohol, IGF (Insulin-like Growth Factor), Calcium Chloride, Polysorbate 20, Carbomer, Polymethylmethacrylate, Butylene Glycol, Xanthan Gum, Disodium EDTA, Diazolidinyl Urea, Methylparaben, Propylparaben, Fragrance, Mica (CI 77019), Titanium Oxide (CI 77891) 8/15/09",https://www.makeupalley.com/product/showreview.asp/ItemId=27144/Intensite-Creme-Lustre/Revive/Skincare---Face
CLARINS,HydraQuench-Lotion-SPF15,3.9,"Active Ingredients: Octinoxate 7.5%, Octisalate 5%, Avobenzone 2.5%, Octocrylene 2% Water, Ethylhexyl Methoxycinnamate, Glycerin, Ethylhexyl Salicylate, Pentaerythrityl Tetraethylhexanoate, Butyl Methoxydibenzoylmethane, Aluminum Starch Octenylsuccinate, Octocrylene, Butyrospermum Parkii Butter, Cetearyl Alcohol, Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Butylene Glycol, Caprylyl Glycol, Potassium Cetyl Phosphate, Squalane, Cetearyl Glucoside, Disodium Edta, Tocopheryl Acetate, Xanthan Gum, Polysorbate 60, Tromethamine, Mica, Sodium Hyaluronate, Triethoxycaprylylsilane, Sodium Pca, Titanium Dioxide, Sorbitan Isostearate, Epilobium Fleischeri Extract, Punica Granatum Bark Extract, Cedrelopsis Grevei Bark Extract, Thermus Thermophillus Ferment, Lapsana Communis Flower/Leaf/Stem Extract, Pyrus Sorbus Bud Extract, Camellia Sinensis Leaf Extract, Rhodiola Rosea Root Extract, Pentylene Glycol, Parfum, Phenoxyethanol, Sorbic Acid, Potassium Sorbate, Biosaccharide Gum-4, Sodium Lauryl Sulfate, Bht",https://www.makeupalley.com/product/showreview.asp/ItemId=157997/HydraQuench-Lotion-SPF15/CLARINS/Moisturizers
